sku,location,forecast_date,forecasted_demand,confidence_p10,confidence_p50,confidence_p90,confidence_score,model_version,generated_at
SKU-030,Store-CHI,2026-03-19,45.78,23.62,45.78,67.94,0.83,v1.0,2026-03-02 14:05:59
SKU-030,Store-CHI,2026-03-20,52.81,30.64,52.81,74.97,0.91,v1.0,2026-03-02 14:05:59
SKU-030,Store-CHI,2026-03-21,58.97,36.8,58.97,81.13,0.83,v1.0,2026-03-02 14:05:59
SKU-030,Store-CHI,2026-03-22,60.75,38.59,60.75,82.92,0.94,v1.0,2026-03-02 14:05:59
SKU-030,Store-CHI,2026-03-23,44.51,22.35,44.51,66.68,0.93,v1.0,2026-03-02 14:05:59
SKU-030,Store-CHI,2026-03-24,52.75,30.58,52.75,74.91,0.86,v1.0,2026-03-02 14:05:59
SKU-030,Store-CHI,2026-03-25,49.79,27.63,49.79,71.95,0.85,v1.0,2026-03-02 14:05:59
SKU-030,Store-CHI,2026-03-26,53.82,31.65,53.82,75.98,0.89,v1.0,2026-03-02 14:05:59
SKU-030,Store-CHI,2026-03-27,47.75,25.58,47.75,69.91,0.9,v1.0,2026-03-02 14:05:59
SKU-030,Store-CHI,2026-03-28,69.54,47.38,69.54,91.71,0.86,v1.0,2026-03-02 14:05:59
SKU-030,Store-CHI,2026-03-29,64.97,42.81,64.97,87.13,0.84,v1.0,2026-03-02 14:05:59
SKU-030,Store-CHI,2026-03-30,51.44,29.28,51.44,73.61,0.87,v1.0,2026-03-02 14:05:59
SKU-030,Store-CHI,2026-03-31,51.27,29.11,51.27,73.43,0.85,v1.0,2026-03-02 14:05:59
SKU-030,Store-CHI,2026-04-01,50.15,27.98,50.15,72.31,0.76,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-03,51.8,31.66,51.8,71.94,0.92,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-04,51.79,31.66,51.79,71.93,0.87,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-05,51.84,31.7,51.84,71.98,0.9,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-06,53.0,32.86,53.0,73.14,0.93,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-07,65.4,45.26,65.4,85.54,0.89,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-08,67.47,47.33,67.47,87.61,0.83,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-09,50.51,30.37,50.51,70.65,0.87,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-10,54.16,34.02,54.16,74.3,0.94,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-11,54.16,34.02,54.16,74.3,0.91,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-12,54.98,34.84,54.98,75.12,0.9,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-13,55.34,35.2,55.34,75.48,0.82,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-14,65.91,45.77,65.91,86.05,0.93,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-15,69.2,49.06,69.2,89.34,0.76,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-16,54.41,34.27,54.41,74.55,0.87,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-17,56.66,36.52,56.66,76.79,0.91,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-18,56.67,36.53,56.67,76.81,0.81,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-19,56.76,36.62,56.76,76.9,0.84,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-20,50.87,30.73,50.87,71.01,0.87,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-21,65.54,45.4,65.54,85.68,0.91,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-22,70.04,49.9,70.04,90.18,0.92,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-23,56.6,36.46,56.6,76.74,0.86,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-24,55.37,35.23,55.37,75.51,0.86,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-25,48.02,27.88,48.02,68.16,0.79,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-26,53.71,33.57,53.71,73.85,0.86,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-27,59.93,39.79,59.93,80.06,0.9,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-28,66.09,45.95,66.09,86.23,0.87,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-29,59.73,39.6,59.73,79.87,0.82,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-30,53.43,33.29,53.43,73.57,0.84,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-03-31,51.1,30.96,51.1,71.24,0.8,v1.0,2026-03-02 14:05:59
SKU-030,Store-HOU,2026-04-01,50.54,30.4,50.54,70.68,0.81,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-03,46.32,27.35,46.32,65.3,0.81,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-04,46.81,27.84,46.81,65.79,0.8,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-05,46.62,27.64,46.62,65.59,0.83,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-06,47.23,28.26,47.23,66.2,0.89,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-07,59.38,40.41,59.38,78.35,0.84,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-08,60.25,41.27,60.25,79.22,0.78,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-09,45.79,26.82,45.79,64.77,0.79,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-10,46.98,28.0,46.98,65.95,0.78,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-11,47.89,28.91,47.89,66.86,0.87,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-12,47.46,28.49,47.46,66.44,0.93,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-13,49.31,30.34,49.31,68.29,0.76,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-14,57.1,38.13,57.1,76.08,0.94,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-15,57.12,38.15,57.12,76.09,0.85,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-16,44.78,25.81,44.78,63.75,0.81,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-17,48.98,30.0,48.98,67.95,0.93,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-18,47.3,28.32,47.3,66.27,0.82,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-19,45.4,26.43,45.4,64.37,0.91,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-20,46.1,27.13,46.1,65.07,0.76,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-21,55.99,37.01,55.99,74.96,0.77,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-22,62.62,43.64,62.62,81.59,0.82,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-23,47.94,28.97,47.94,66.91,0.86,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-24,49.48,30.5,49.48,68.45,0.87,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-25,45.73,26.76,45.73,64.71,0.83,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-26,52.22,33.24,52.22,71.19,0.81,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-27,53.07,34.1,53.07,72.05,0.86,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-28,63.68,44.7,63.68,82.65,0.89,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-29,59.33,40.36,59.33,78.3,0.85,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-30,51.32,32.35,51.32,70.3,0.9,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-03-31,55.31,36.34,55.31,74.28,0.95,v1.0,2026-03-02 14:05:59
SKU-030,Store-PHX,2026-04-01,55.42,36.45,55.42,74.39,0.93,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-03,71.19,41.74,71.19,100.64,0.93,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-04,71.83,42.38,71.83,101.28,0.93,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-05,71.75,42.3,71.75,101.2,0.77,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-06,70.87,41.42,70.87,100.32,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-07,90.04,60.59,90.04,119.49,0.87,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-08,90.04,60.59,90.04,119.49,0.81,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-09,71.12,41.67,71.12,100.57,0.87,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-10,70.23,40.78,70.23,99.68,0.95,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-11,72.86,43.41,72.86,102.31,0.83,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-12,74.03,44.58,74.03,103.48,0.87,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-13,74.0,44.55,74.0,103.45,0.81,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-14,92.91,63.46,92.91,122.36,0.79,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-15,93.25,63.8,93.25,122.7,0.89,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-16,69.24,39.79,69.24,98.69,0.92,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-17,70.06,40.61,70.06,99.51,0.93,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-18,72.83,43.38,72.83,102.28,0.93,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-19,77.64,48.19,77.64,107.09,0.8,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-20,76.3,46.85,76.3,105.75,0.89,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-21,89.75,60.3,89.75,119.2,0.89,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-22,84.73,55.28,84.73,114.18,0.89,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-23,71.78,42.33,71.78,101.23,0.81,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-24,78.95,49.5,78.95,108.4,0.76,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-25,71.51,42.06,71.51,100.96,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-26,78.83,49.38,78.83,108.28,0.87,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-27,77.99,48.54,77.99,107.43,0.81,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-28,91.38,61.93,91.38,120.83,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-29,86.56,57.11,86.56,116.0,0.78,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-30,75.2,45.75,75.2,104.65,0.93,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-03-31,83.62,54.17,83.62,113.07,0.92,v1.0,2026-03-02 14:05:59
SKU-031,Store-NYC,2026-04-01,79.65,50.2,79.65,109.1,0.77,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-03,52.25,30.19,52.25,74.3,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-04,52.16,30.11,52.16,74.22,0.76,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-05,52.64,30.59,52.64,74.7,0.83,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-06,53.55,31.5,53.55,75.61,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-07,67.8,45.74,67.8,89.85,0.81,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-08,67.28,45.22,67.28,89.33,0.87,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-09,51.74,29.68,51.74,73.79,0.83,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-10,52.4,30.34,52.4,74.45,0.8,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-11,52.28,30.22,52.28,74.33,0.95,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-12,50.98,28.92,50.98,73.03,0.78,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-13,54.45,32.39,54.45,76.5,0.78,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-14,69.02,46.96,69.02,91.07,0.76,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-15,66.15,44.1,66.15,88.21,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-16,51.11,29.05,51.11,73.16,0.94,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-17,55.59,33.53,55.59,77.65,0.76,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-18,56.02,33.97,56.02,78.08,0.9,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-19,56.3,34.24,56.3,78.35,0.88,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-20,49.3,27.24,49.3,71.35,0.79,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-21,67.58,45.53,67.58,89.64,0.8,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-22,63.97,41.92,63.97,86.03,0.83,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-23,53.48,31.43,53.48,75.54,0.88,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-24,52.8,30.75,52.8,74.86,0.9,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-25,57.16,35.11,57.16,79.22,0.84,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-26,49.03,26.98,49.03,71.09,0.79,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-27,51.33,29.27,51.33,73.38,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-28,66.77,44.71,66.77,88.82,0.8,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-29,62.88,40.83,62.88,84.94,0.78,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-30,58.28,36.23,58.28,80.34,0.78,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-03-31,56.39,34.34,56.39,78.45,0.75,v1.0,2026-03-02 14:05:59
SKU-031,Store-LA,2026-04-01,54.49,32.44,54.49,76.55,0.93,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-03,85.03,55.74,85.03,114.33,0.77,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-04,85.64,56.35,85.64,114.93,0.8,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-05,84.53,55.24,84.53,113.82,0.89,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-06,86.67,57.37,86.67,115.96,0.76,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-07,110.58,81.29,110.58,139.87,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-08,106.62,77.33,106.62,135.91,0.9,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-09,86.31,57.02,86.31,115.6,0.88,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-10,84.6,55.31,84.6,113.89,0.94,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-11,83.38,54.09,83.38,112.67,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-12,87.49,58.2,87.49,116.78,0.87,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-13,83.7,54.41,83.7,112.99,0.93,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-14,106.73,77.43,106.73,136.02,0.76,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-15,108.86,79.57,108.86,138.15,0.9,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-16,86.59,57.3,86.59,115.88,0.89,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-17,91.48,62.19,91.48,120.77,0.83,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-18,92.67,63.38,92.67,121.96,0.81,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-19,94.41,65.12,94.41,123.7,0.8,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-20,87.45,58.16,87.45,116.74,0.79,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-21,109.6,80.31,109.6,138.89,0.83,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-22,103.71,74.42,103.71,133.0,0.89,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-23,83.64,54.35,83.64,112.93,0.9,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-24,81.19,51.9,81.19,110.48,0.76,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-25,83.84,54.55,83.84,113.13,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-26,92.49,63.2,92.49,121.78,0.91,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-27,97.11,67.82,97.11,126.4,0.86,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-28,112.41,83.12,112.41,141.7,0.77,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-29,115.43,86.14,115.43,144.72,0.87,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-30,83.34,54.05,83.34,112.63,0.94,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-03-31,77.63,48.34,77.63,106.92,0.9,v1.0,2026-03-02 14:05:59
SKU-031,Store-CHI,2026-04-01,95.77,66.48,95.77,125.06,0.81,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-03,66.31,42.6,66.31,90.03,0.83,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-04,66.87,43.16,66.87,90.59,0.89,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-05,65.73,42.02,65.73,89.45,0.76,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-06,65.85,42.14,65.85,89.57,0.89,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-07,82.72,59.0,82.72,106.44,0.87,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-08,82.32,58.6,82.32,106.03,0.94,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-09,68.97,45.26,68.97,92.69,0.8,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-10,66.02,42.31,66.02,89.74,0.81,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-11,67.32,43.61,67.32,91.04,0.78,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-12,65.06,41.34,65.06,88.77,0.84,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-13,66.48,42.77,66.48,90.2,0.8,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-14,81.35,57.64,81.35,105.07,0.76,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-15,86.33,62.62,86.33,110.05,0.93,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-16,66.32,42.6,66.32,90.03,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-17,64.24,40.52,64.24,87.96,0.81,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-18,71.75,48.03,71.75,95.47,0.92,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-19,65.33,41.61,65.33,89.04,0.85,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-20,73.59,49.87,73.59,97.3,0.9,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-21,92.17,68.45,92.17,115.89,0.79,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-22,80.38,56.67,80.38,104.1,0.85,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-23,70.41,46.69,70.41,94.12,0.86,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-24,75.34,51.62,75.34,99.05,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-25,74.98,51.26,74.98,98.7,0.77,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-26,75.63,51.91,75.63,99.34,0.92,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-27,61.43,37.71,61.43,85.14,0.75,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-28,77.32,53.6,77.32,101.04,0.9,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-29,80.54,56.82,80.54,104.25,0.86,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-30,75.81,52.09,75.81,99.52,0.9,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-03-31,69.22,45.51,69.22,92.94,0.79,v1.0,2026-03-02 14:05:59
SKU-031,Store-HOU,2026-04-01,66.16,42.44,66.16,89.88,0.77,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-03,53.25,34.06,53.25,72.44,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-04,53.25,34.06,53.25,72.44,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-05,53.51,34.32,53.51,72.7,0.83,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-06,53.8,34.61,53.8,72.99,0.92,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-07,68.21,49.02,68.21,87.4,0.89,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-08,68.02,48.83,68.02,87.21,0.77,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-09,54.69,35.5,54.69,73.88,0.81,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-10,55.53,36.34,55.53,74.72,0.95,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-11,54.24,35.05,54.24,73.43,0.84,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-12,51.63,32.44,51.63,70.82,0.82,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-13,56.79,37.6,56.79,75.97,0.92,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-14,71.67,52.49,71.67,90.86,0.8,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-15,67.86,48.67,67.86,87.05,0.83,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-16,55.06,35.87,55.06,74.25,0.87,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-17,56.66,37.47,56.66,75.85,0.93,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-18,58.31,39.13,58.31,77.5,0.85,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-19,51.98,32.79,51.98,71.17,0.81,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-20,56.16,36.97,56.16,75.35,0.81,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-21,65.73,46.54,65.73,84.92,0.9,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-22,73.33,54.14,73.33,92.52,0.91,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-23,49.26,30.07,49.26,68.45,0.94,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-24,60.65,41.46,60.65,79.84,0.84,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-25,50.63,31.44,50.63,69.82,0.76,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-26,60.23,41.04,60.23,79.42,0.87,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-27,53.0,33.81,53.0,72.18,0.8,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-28,77.07,57.88,77.07,96.26,0.91,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-29,68.27,49.08,68.27,87.46,0.75,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-30,53.05,33.86,53.05,72.24,0.94,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-03-31,63.16,43.97,63.16,82.35,0.91,v1.0,2026-03-02 14:05:59
SKU-031,Store-PHX,2026-04-01,54.79,35.61,54.79,73.98,0.92,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-03,48.03,25.6,48.03,70.46,0.75,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-04,48.44,26.01,48.44,70.87,0.84,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-05,48.83,26.4,48.83,71.25,0.85,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-06,48.39,25.97,48.39,70.82,0.85,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-07,61.36,38.93,61.36,83.79,0.86,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-08,62.55,40.13,62.55,84.98,0.89,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-09,47.16,24.73,47.16,69.59,0.76,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-10,49.39,26.96,49.39,71.81,0.92,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-11,48.4,25.97,48.4,70.82,0.8,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-12,48.81,26.38,48.81,71.23,0.79,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-13,46.54,24.11,46.54,68.97,0.81,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-14,59.64,37.22,59.64,82.07,0.76,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-15,64.48,42.05,64.48,86.9,0.89,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-16,47.02,24.59,47.02,69.45,0.87,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-17,48.66,26.23,48.66,71.09,0.87,v1.0,2026-03-02 14:05:59
SKU-032,Store-NYC,2026-03-18,49.73,27.3,49.73,72.16,0.84,v1.0,2026-03-02 14:05:59
